,time_published,summary,sentiment
4328,20221101T185615,Pfizer's COVID-19 treatment helped the pharmaceutical giant balance tumbling international sales for its coronavirus vaccine and top third-quarter expectations. The pill treatment Paxlovid brought in $7.5 billion in sales in the quarter and has generated more than $17 billion so far this year.,neutral
4329,20221101T190024,"PFE earnings call for the period ending September 30, 2022.",positive
4330,20221101T191117,Stock Market Still In The Red Before The Fed. Animal Health Stock Pops Investor's Business Daily ...,neutral
4331,20221101T200954,CEO Albert Bourla said Pfizer is staring down an expected loss of up to $18 billion in revenue from 2025 through 2030 as patent protections expire.,neutral
4332,20221101T201823,"McKesson stock was muted late Tuesday after the drug distributor reported adjusted earnings of $6.06 per share on $70.16 billion in fiscal second-quarter sales. On average, analysts polled by FactSet expected McKesson ( MCK ) to earn $6.09 per share on $70.25 billion in sales.",positive
4333,20221101T203708,"Wall Street stocks retreated Tuesday after mixed US economic data added to nervousness ahead of a major decision by the Federal Reserve. A survey of manufacturers showed the sector barely in growth mode in October, with prices dropping for the first time in more than two years.",neutral
4334,20221101T210200,The sales boost from Covid could last longer than many investors expect and give the drug company firepower for more deals.,neutral
4335,20221101T225527,A rival drugmaker sees higher COVID-related sales ahead.,positive
4336,20221101T230000,Nov 2 ( Reuters ) - Australia's CSL Ltd ( CSL.AX ) said on Wednesday it had struck a licensing deal with Arcturus Therapeutics Holdings Inc ( ARCT.O ) that would help it gain access to the U.S. drug developer's messenger RNA ( mRNA ) vaccine technology.,positive
4337,20221102T042700,Aifl Honors CEOs and Leaders of Prime Pharma and Real Estate Companies Who Have Strengthened Economic And Business Relations Between Israel and The United States,positive
4338,20221102T042700,Aifl Honors CEOs and Leaders of Prime Pharma and Real Estate Companies Who Have Strengthened Economic And Business Relations Between Israel and The United States,positive
4339,20221102T075603,"U.S. stocks closed lower on Tuesday, recording losses for the second straight session. A survey showed US job openings surprisingly increased in September, signalling strong demand for labor even as the Federal Reserve continued to aggressively increase interest rates in a bid to control surging ...",neutral
4340,20221102T091400,"[1/2] GSK ( GlaxoSmithKline ) logo is seen in this illustration, August 10, 2022. REUTERS/Dado Ruvic/Illustration/File Photo",positive
4341,20221102T091836,"Pune, India, Nov. 02, 2022 ( GLOBE NEWSWIRE ) -- The global Impact of COVID-19 on Pharmaceuticals Market size was valued at USD 1,494.67 billion in 2021. The market is expected to grow from USD 1,585.05 billion in 2022 to USD 2,401.22 billion by 2029, exhibiting a CAGR of 6.1% during 2022-2029.",positive
4342,20221102T100225,"ixlayer , the leading platform for health testing, announces today the formation of the ixlayer Health Testing Advisory Board . The ixlayer Health Testing Advisory Board will consist of industry leaders and experts who will serve as thought partners and strategists to further the movement of ...",positive
4343,20221102T112107,"Bristol Myers Squibb ( NYSE: BMY ) today announced the presentation of research demonstrating the strength of the company's cardiovascular franchise at the American Heart Association's ( AHA ) annual Scientific Sessions, taking place in-person and virtually November 5-7, 2022.",neutral
4344,20221102T130000,"Financing round led by Thoma Bravo, Sanabil Investments, and Costanoa Ventures with participation from Databricks Ventures, a new strategic investor Funding follows five consecutive quarters of accelerated annual growth, including recently surpassing $100 million in annual recurring revenue ( ARR ...",positive
4345,20221102T130500,"Nov 2 ( Reuters ) - Alation Inc raised $123 million in a late-stage funding round backed by private equity firm Thoma Bravo that valued the data intelligence platform at $1.7 billion, the company said on Wednesday.",neutral
4346,20221102T182337,GSK opened 2% higher in U.S. trading Wednesday but closed down 2%. Shares rose after the drugmaker reported financial results that beat Wall Street forecasts and announced the Food and Drug Administration had accepted a biologics license application and granted priority review to its vaccine for ...,neutral
4347,20221102T194913,"Pfizer announced the development of an experimental vaccine administered to pregnant women in order to protect infants from severe illness. The pharmaceutical company announced in a statement that the vaccine was effective at protecting infants and mothers against respiratory syncytial virus, or ...",neutral
4348,20221103T043028,"MRVI earnings call for the period ending September 30, 2022.",positive
4349,20221103T060028,"SRPT earnings call for the period ending September 30, 2022.",positive
4350,20221103T095700,Pfizer's management is confident that the company will more than overcome its challenges.,neutral
4351,20221103T110500,Completed patient cohort portion ( Part C ) of the IRAK4 degrader KT-474 Phase 1 trial ...,neutral
4352,20221103T111700,"Nov 3 ( Reuters ) - U.S. drugmaker Pfizer Inc ( PFE.N ) and its German partner BioNTech SE have started an early-stage study to evaluate a combination vaccine targeting COVID-19 and influenza, the companies said on Thursday.",neutral
4353,20221103T112739,Moderna also missed revenue and earnings expectations for the quarter.,neutral
4354,20221103T113800,"PISCATAWAY, N.J., Nov. 03, 2022 ( GLOBE NEWSWIRE ) -- IEEE-ISTO, an international federation of leading groups and consortia dedicated to the advancement of standardized technologies for the benefit of industry, today announces its newest member program, the IMPALA Consortium.",positive
4355,20221103T114116,"Pfizer-BioNTech said Thursday they will test a combined coronavirus and influenza vaccine, which could potentially pave the way for better inoculation uptake for both illnesses. The companies said in a statement the mRNA-based combination vaccine candidate was set to progress to a phase one trial ...",neutral
4356,20221103T122000,"Nov 3 ( Reuters ) - Moderna Inc ( MRNA.O ) cut its annual sales forecast for COVID-19 vaccine on Thursday, citing short-term supply constraints that would push some deliveries to next year, sending its shares down nearly 11% before the bell.",neutral
4357,20221103T123136,The shot combines Pfizer's experimental flu vaccine and the companies' jointly-produced Covid shot targeting BA.4 and BA.5 omicron variants.,neutral
4358,20221103T124500,"NEW YORK, NY, Nov. 03, 2022 ( GLOBE NEWSWIRE ) -- Love Pharma Inc.",positive
4359,20221103T124500,"NEW YORK, NY, Nov. 03, 2022 ( GLOBE NEWSWIRE ) -- Love Pharma Inc. ( CSE: LUV ) ( FSE: G1Q0 ) , an international mental health and sexual wellness company, has been explicit about its plans to develop a portfolio of innovative products encompassing transdermal drug delivery applications in the ...",positive
4360,20221103T125801,ZTS Stock Plunges As Third-Quarter Miss Leads To Guidance Trim | Investor's Business Daily Investor's Business Daily ...,positive
4361,20221103T130000,"To decarbonize, we need programs that can leverage corporate influence to get the suppliers to go green - an uphill task, given the challenges ahead.",positive
4362,20221103T132133,"Moderna Stock Plummets On Slashed Outlook, Taking BioNTech, Novavax With It | Investor's Business Daily Investor's Business Daily ...",neutral
4363,20221103T133122,Pfizer's Elranatamab Granted FDA Breakthrough Therapy Designation for Relapsed or Refractory Multiple Myeloma Investing News Network ...,positive
4364,20221103T164955,Pfizer Inc PFE and its German partner BioNTech SE BNTX have started an early-stage study to evaluate a combination vaccine targeting COVID-19 and influenza.,neutral
4365,20221103T165933,"Pfizer ( PFE ) and BioNTech ( BNTX ) started testing a combined flu and Covid vaccine on Thursday, helping BNTX stock wipe out earlier Moderna ( MRNA ) -inspired losses. The first-phase study will combine Pfizer's influenza shot with the companies' updated Covid shot.",neutral
4366,20221103T170900,"Pfizer Canada also making donation to Paralympic Foundation of Canada MONTREAL, Nov. 3, 2022 /CNW/ - After celebrating 25 years of collaboration last year, the Canadian Paralympic Committee ( CPC ) and Pfizer Canada have renewed their partnership through 2025.",positive
4367,20221103T201433,White House chief medical advisor Dr. Anthony Fauci said Covid deaths are too high heading into the winter.,neutral
4368,20221103T203034,"MRNA earnings call for the period ending September 30, 2022.",positive
4369,20221103T212300,Advertisers are concerned about a flurry of executive departures at Twitter and new owner Elon Musk's plans for content moderation.,neutral
4370,20221104T001000,"[1/2] Packages of Cheerios, a brand owned by General Mills, are seen in a store in Manhattan, New York, U.S., November 12, 2021. REUTERS/Andrew Kelly",neutral
4371,20221104T065000,"NEW YORK, Nov. 4, 2022 /PRNewswire/ -- Pomerantz LLP is investigating claims on behalf of investors of Pfizer Inc. ( ""Pfizer"" or the ""Company"" ) ( NYSE: PFE ) . Such investors are advised to contact Robert S. Willoughby at [email protected] or 888-476-6529, ext. 7980.",neutral
4372,20221104T070000,"The injection, made by AstraZeneca and Sanofi, is the first to offer broad protection against respiratory syncytial virus among all newborns and infants.",neutral
4373,20221104T080935,"""Those restrictions are there but I don't think it takes away from the key ingredients of the Sevens -which is great rugby, entertainment and a fun weekend,"" Brooke said.",positive
4374,20221104T082000,"Sanofi, Astra win EU approval for prevention of infant ...",neutral
4375,20221104T082534,Chinese stocks rallied this week as investors hoped Beijing would soon relax its stringent Covid policy.,neutral
4376,20221104T091800,"Stock futures edge higher with jobs data in focus. October payrolls to show weaker job growth, easing wages. Starbucks jumps as solid U.S. growth offsets prolonged China weakness. Paypal slumps after muted holiday quarter forecast and Elon Musk to unveil Twitter layoffs as advertisers pause ...",neutral
4377,20221104T094544,"The list of companies suspending advertising on Twitter after Elon Musk took over the company is growing. General Mills Mondelez, Pfizer and Volkswagen's luxury car brand Audi have all pulled spending on the social media platform, The Wall Street Journal reported, citing people familiar with the ...",neutral
4378,20221104T102800,"BEIJING, Nov 4 ( Reuters ) - German Chancellor Olaf Scholz announced an agreement on Friday to let expatriates in China use the COVID-19 vaccine from Germany's BioNTech ( 22UAy.DE ) and pressed for Beijing to allow the shot to be made freely available to Chinese citizens.",neutral
4379,20221104T104800,"NEW YORK and MAINZ, GERMANY, November 4, 2022 - Pfizer Inc. ( NYSE: PFE ) and BioNTech SE ( Nasdaq: BNTX ) today announced updated data from a Phase 2/3 clinical trial demonstrating a robust neutralizing immune response one-month after a 30-µg booster dose of the companies' Omicron ...",neutral
4380,20221104T105100,Nov 4 ( Reuters ) - U.S. drugmaker Pfizer Inc ( PFE.N ) and its German partner BioNTech SE said on Friday their Omicron-tailored shot targeting the BA.4/5 subvariants produced a strong antibody response in humans than the original shot after one month.,positive
4381,20221104T112631,Pfizer and BioNTech Announce Updated Clinical Data for Omicron BA.4/BA.5-Adapted Bivalent Booster Demonstrating Substantially Higher Immune Response in Adults Compared to the Original COVID-19 Vaccine Investing News Network ...,neutral
4382,20221104T113000,"ATLANTA, Nov. 4, 2022 /PRNewswire/ -- Sharecare SHCR, the digital health company that helps people manage all their health in one place, announced the complete list of winners of the 2022 Sharecare Awards.",positive
4383,20221104T114300,Interest rates will keep rising. How high will they go? ...,neutral
4384,20221104T114700,This drugmaker's bottom line fell down a deep hole in the third quarter and investors want to know if it's time to run for the hills.,neutral
4385,20221104T120000,"CRANBURY, N.J., Nov. 04, 2022 ( GLOBE NEWSWIRE ) -- PMV Pharmaceuticals, Inc. PMVP, a precision oncology company pioneering the discovery and development of small molecule, tumor-agnostic therapies targeting p53, today announced the appointment of Carol Gallagher, Pharm.D., to its Board of ...",positive
4386,20221104T133000,"NEW YORK, Nov. 04, 2022 ( GLOBE NEWSWIRE ) -- FMW Media's New to The Street / Newsmax TV announces the broadcasting line-up of its nationally syndicated 1- hour TV show this Sunday, November 6, 2022, airing time 10-11 AM ET. New to The Street's 403rd TV episode features the following eight ( ...",positive
4387,20221104T133435,"Protective antibodies against the dominant BA.5 omicron variant were ""substantially higher"" after the updated booster shot compared to the original formula, Pfizer and BioNTech said-but despite an expected Covid resurgence this winter, many Americans don't plan on getting the shot.",neutral
4388,20221104T134312,Pfizer Inc PFE and BioNTech SE BNTX announced updated data from a Phase 2/3 trial demonstrating a robust neutralizing immune response one month after a 30-µg booster dose of omicron BA.4/BA.5-adapted bivalent COVID-19 vaccine.,positive
4389,20221104T142227,People older than 55 who received the new Covid booster had about four times more antibodies targeting omicron BA.5 than people who received the old vaccine.,neutral
4390,20221104T144131,"German Chancellor Olaf Scholz agreed to allow expatriates in China to use BioNTech SE BNTX made COVID-19 vaccine. BioNTech would be the first non-Chinese coronavirus vaccine in China, as Beijing has insisted on administering domestically produced vaccines.",positive
4391,20221104T160647,"The stock market rally came under pressure as the major indexes reversed sharply lower following the latest big Fed rate hike and Fed chief Jerome Powell's hawkish comments about peak rates. The jobs report was mixed, with nonfarm payrolls higher than expected but unemployment also climbing.",neutral
4392,20221104T162953,Chancellor Olaf Scholz said during a visit to Beijing that China and the European Union were working toward approval of each other's pandemic vaccines.,neutral
4393,20221104T163552,"Musk accused activist groups of ""trying to destroy free speech in America"" after pushing companies to pull Twitter ads.",negative
4394,20221104T165845,Vaccine Stocks Surge On This Key Piece Of News For Updated Covid Boosters | Investor's Business Daily Investor's Business Daily ...,positive
4395,20221104T181800,"As Elon Musk laid off thousands of Twitter Inc. employees Friday, more than 60 civil-rights and civil-society groups urged companies to stop advertising on the social media platform.",neutral
4396,20221104T182000,The billionaire is the new boss of the Twitter he's trying to revive.,neutral
4397,20221104T182651,"Twitter Layoffs Begin, Advertisers Hit Pause Investor's Business Daily ...",neutral
4398,20221104T184718,Twitter owner Elon Musk lamented a drop in revenue after high-profile advertisers paused spending on the platform citing uncertainty about its direction. The billionaire pointed the blame at activist groups.,negative
4399,20221104T184813,"Seniors and children younger than age 5 are most at risk right now, public health official said.",negative
4400,20221104T185335,"The Fed hiked rates by a fourth consecutive 75 bps this week, and further rate hikes are expected to continue for a while. However, the Fed might curb its aggression in the upcoming meeting. According to the CME FedWatch tool, there's a 59.4% probability of a 50-bps rate hike in December 2022.",positive
4401,20221104T214300,"CHICAGO, Nov 4 ( Reuters ) - New offshoots of the dominant BA.5 subvariant of Omicron known as BQ.1 and BQ.1.1 are gaining ground in the United States as the SARS-Cov-2 virus that triggered the COVID-19 pandemic continues to evolve. The following describes the new coronavirus subvariants and ...",neutral
4402,20221104T221700,"Some positive news sent their share prices higher, but biotech companies will need to find other ways to make money.",positive
4403,20221104T224218,"These reports, excerpted and edited by Barron's, were issued recently by investment and research firms. The reports are a sampling of analysts' thinking. they should not be considered the views or recommendations of Barron's.",positive
4404,20221105T004508,"The company shut all offices on Friday ""to help ensure the safety of each employee as well as Twitter systems and customer data."" ...",negative
4405,20221105T031944,"CRANBURY, N.J., Nov. 04, 2022 ( GLOBE NEWSWIRE ) -- PMV Pharmaceuticals, Inc. ( Nasdaq: PMVP ) , a precision oncology company pioneering the discovery and development of small molecule, tumor-agnostic therapies targeting p53, today announced the appointment of Carol Gallagher, Pharm.D., to its ...",positive
4406,20221105T040236,"Global Non-steroidal Anti-inflammatory Drugs Market Report to 2027 - Players Include Merck & Co, Perrigo Company, Pfizer, Reckitt Benckiser and Sanofi - ResearchAndMarkets.com",positive
4407,20221105T050000,"""There's no editors anymore,"" Biden added. ""There's no editors. How do we expect kids to be able to understand what is at stake?"" ...",negative
4408,20221105T103000,Is the next phase of revenue growth just ahead?,neutral
4409,20221105T114508,"Pfizer's Covid-19 vaccine saw the pharmaceutical company become the world's most visible drug maker, but with its stock falling in 2022, success has left investors impatient for an encore.",neutral
4410,20221105T120000,"This week's Current Climate, which every Saturday brings you the latest news about the business of sustainability.",neutral
4411,20221105T130001,"Shortly after new omicron Covid boosters were introduced, the 'Scrabble' variants emerged. Experts weigh in on how the updated vaccines may fare against them.",positive
4412,20221105T133455,"As Lebanon's economy spirals into hyperinflation, locals explain how cryptocurrency has replaced a financial system that no longer makes sense.",neutral
4413,20221105T165900,"Twitter founder and former chief executive, Jack Dorsey, on Saturday apologized for the layoffs involving about 50% of the staff, announced by new owner, Elon Musk on Friday.",neutral
4414,20221105T195200,The new boss of the social network is escalating an unprecedented showdown with advertisers.,neutral
4415,20221105T202758,Users with Twitter Blue can post longer videos and have their content prioritized.,negative
4416,20221105T203358,"• On Friday, Elon Musk threatened a 'thermonuclear name and shame' against companies that paused advertising on Twitter. • Prior to the statement, Musk blamed pressure from activist groups for the pause on ad spending. • Before the takeover, Musk promised investors Twitter wouldn't become a ...",negative
4417,20221106T025817,• The global acute lymphoblastic leukemia market was valued at US$ 2.2 Bn in 2021 • The global market is projected to grow at a CAGR of 7.6% from 2022 to 2031 • The global acute lymphoblastic leukemia market is anticipated to reach more than US$ 4.5 Bn by the end of 2031,neutral
4418,20221106T033300,"The research, based on an analysis of electronic health records in databases maintained by the Department of Veterans Affairs, suggests that wider use of Paxlovid won't just stave off critical disease ...",negative
4419,20221106T140554,"The midterm elections on Tuesday typically provide a positive catalyst for stocks over the next year. With this earnings season winding down, actual earnings are likely to remain below estimates at the end of the quarter. The CPI report will provide another data point to adjust Fed expectations.",neutral
4420,20221107T012733,Musk's bluster unlikely to spoil India's digital advertising party The Financial Express ...,neutral
4421,20221107T110000,"Conference call and webcast scheduled for November 7, 2022, at 8:00 am ET ( 2:00 pm ...",positive
4422,20221107T112200,"FRANKFURT, Nov 7 ( Reuters ) - COVID-19 vaccine maker BioNTech ( 22UAy.DE ) on Monday raised the lower bound of its 2022 COVID-19 vaccine revenue guidance for the full year, citing demand for its adapted shots and higher prices.",neutral
4423,20221107T122000,What the wave of tech layoffs tell us about the economy ...,neutral
4424,20221107T124300,BioNTech reported a sharp drop in third-quarter profit from the prior year but raised its forecast for revenue from Covid-19 vaccines to the upper end of its existing guidance.,positive
4425,20221107T130000,Viatris Announces Two Acquisitions to Create What it Expects to be a Leading Ophthalmology Franchise. Plans to Provide Strategic Update on its February 2022 Investor Event PR ...,positive
4426,20221107T141400,BioNTech ( BNTX ) doubled Wall Street's third-quarter profit expectations Monday and raised its full-year outlook for Covid vaccine sales - but BNTX stock toppled. It wasn't immediately clear what drove the drop for BioNTech shares. The company reported earnings of 6.98 euros per share on 3.46 ...,neutral
4427,20221107T144000,"BRUSSELS, BELGIUM, Nov. 07, 2022 ( GLOBE NEWSWIRE ) -- Nutraceutical is a broad term referring to a food or a part of food that provides incremental medical and health benefits, including the prevention and treatment of disease. It can be broadly categorized into dietary supplements and ...",positive
4428,20221107T150500,"Major players like IPG, Dentsu have informally spoken to their advertisers ...",neutral
4429,20221107T162300,China's strict zero-COVID policy was making headlines Monday after Apple and iPhone manufacturer Foxconn said over the weekend that restrictions will delay shipments of the iPhone 14.,neutral
4430,20221107T180500,"BioNTech, which teamed with Pfizer to develop a powerful COVID-19 vaccine, reported that its earnings in the third quarter were close to half what they were a year earlier, but the German pharmaceutical company still raised its expectations for vaccine revenue after rolling out updated shots ...",neutral
4431,20221107T211500,"Columbus, OH, Nov. 07, 2022 ( GLOBE NEWSWIRE ) -- Mettler-Toledo International Inc. MTD announced today that Ingrid Zhang has been appointed to its Board of Directors, effective February 1, 2023.",positive
4432,20221107T213000,Topline results for full pivotal FIREFLY-1 study population with tovorafenib ( DAY101 ) in relapsed or progressive pediatric low-grade glioma ( pLGG ) are expected in the first quarter of ...,neutral
4433,20221107T213036,"BNTX earnings call for the period ending September 30, 2022.",positive
4434,20221107T220000,"- Santiago Arroyo, M.D., Ph.D. joined as CMO on November ...",positive
4435,20221107T220000,"- Santiago Arroyo, M.D., Ph.D. joined as CMO on November 7, 2022 - - Jeff W. Jacobs, Ph.D. to join as CSO on December 1, 2022 -",positive
4436,20221107T225843,"Updated at 6:55 p.m. ET on November 7, 2022 Elon Musk has spent the past 12 years tweeting whatever comes into his mind, often without major negative consequences. That was before he owned the place.",neutral
4437,20221108T070500,"Nov 8 ( Reuters ) - German chemicals group Evonik Industries ( EVKn.DE ) on Tuesday confirmed its 2022 earnings outlook after reporting broadly in-line core profit for the third quarter, despite lower sales volumes, as increased selling prices continued to offset higher variable costs.",neutral
4438,20221108T110000,"• Strong balance sheet of cash, cash equivalents and marketable securities as of is anticipated to fund planned operations into 2026 • Reported Phase 2 interim clinical data for darovasertib and crizotinib combination in MUM.",neutral
4439,20221108T112009,Sector ETF report for ...,positive
4440,20221108T123000,"SHANGHAI and CAMBRIDGE, Mass., Nov. 08, 2022 ( GLOBE NEWSWIRE ) -- Zai Lab Limited ZLAB HKEX: 9688 ) ) ) a patient-focused, innovative, commercial-stage, global biopharmaceutical company, today announced the appointment of Dr. Peter Huang as its Chief Scientific Officer ( CSO ) , effective ...",positive
4441,20221108T130700,Nov 8 ( Reuters ) - Vaccine maker Novavax Inc ( NVAX.O ) said on Tuesday its COVID-19 shot retooled against the Omicron BA.1 variant showed a strong immune response as the fourth dose and met the main goal of strain change in a late-stage study.,neutral
4442,20221108T140012,"Pfizer (PFE) has received quite a bit of attention from Zacks.com users lately. Therefore, it is wise to be aware of the facts that can impact the stock's prospects.",positive
4443,20221108T150000,These stocks both have non-cyclical businesses that can drive growth in a wide variety of markets.,positive
4444,20221108T165345,The Fed raised interest rates six times this year to bring the multi-decade-high inflation down to its target 2% level. The aggressive rate hikes have raised the odds of a recession.,positive
4445,20221108T184200,Novavax ( NVAX ) faces a pivotal moment late Tuesday as NVAX stock investors watch to see whether the Covid vaccine maker can turn around and make a third-quarter profit. Analysts currently project Novavax earned $1.57 per share on $586 million in sales. Earnings would flip from a year-earlier ...,neutral
4446,20221108T194057,"The central bank announced its fourth straight interest rate hike of three-quarters of a percentage point to bring inflation under control. The Federal Reserve, along with central banks around the world, has aggressively hiked interest rates in recent times to tame sky-high inflation, raising the ...",positive
4447,20221108T214308,"The Covid-19 vaccine maker reported a net loss of more than $169 million for the third quarter, compared to a loss of $322 million in the same period last year.",neutral
4448,20221108T220917,"Here is a look back at the events of 2022. January 3 - The US Food and Drug Administration expands the emergency use authorization for Pfizer's Covid-19 vaccine boosters to children ages 12 to 15. On January 5, the CDC updates its recommendations for the Pfizer Covid-19 vaccine booster.",neutral
4449,20221109T013029,"OPK earnings call for the period ending September 30, 2022.",positive
4450,20221109T013532,"Value stocks are a type of stock that tends to be undervalued by the market. What that, value investors believe that these stocks are worth more than the current market price, and so they purchase them in the hopes of achieving capital gains.",positive
4451,20221109T080000,"TOKYO and CAMBRIDGE, United Kingdom, Nov. 09, 2022 ( GLOBE NEWSWIRE ) -- Sosei Group Corporation ( ""the Company"". TSE: 4565 ) announces its President & CEO Chris Cargill and Matt Barnes, Head of UK R&D, will participate in a 'Fireside Chat' at the Jefferies London Healthcare Conference on ...",neutral
4452,20221109T080000,"TOKYO and CAMBRIDGE, United Kingdom, Nov. 09, 2022 ( GLOBE NEWSWIRE ) -- Sosei Group Corporation ( ""the Company"". TSE: 4565 ) announces its President & CEO Chris Cargill and Matt Barnes, Head of UK R&D, will participate in a 'Fireside Chat' at the Jefferies London Healthcare Conference on ...",neutral
4453,20221109T103719,"Lockdowns and mask mandates are seemingly a thing of the past in the United States, but China's ""COVID Zero"" policy will remain in place, at least for now. Despite ""unfounded rumors"" of an end to the policy - which shuts down entire cities as soon as an outbreak appears - Chinese officials have ...",neutral
4454,20221109T110044,"Tech, advertising and media companies are smelling blood in the water as user enthusiasm and marketing dollars drain out of Twitter following Elon Musk's tempestuous takeover.",neutral
4455,20221109T120000,"Bruce Car, Ph.D. as Chief Scientific Officer; Irfan Qureshi, M.D. as Chief Medical Officer, and Tanya Fischer, M.D., Ph.D. as Chief Development Officer and Head of Translational Medicine.",neutral
4456,20221109T125609,Pfizer Inc's PFE CEO Albert Bourla said the U.S. employees would have to return to their workplaces two to three days a week starting in January.,neutral
4457,20221109T130900,"Shares of Novavax Inc. rallied after hours Tuesday, after the COVID-19 vaccine maker reported third-quarter results that were far better than expected.",neutral
4458,20221109T133000,"DUBLIN, Nov. 9, 2022 /CNW/ -- Endo International plc ( OTC: ENDPQ ) today reported financial results for the third-quarter ended September 30, 2022. Endo and certain of its direct and indirect subsidiaries filed voluntary petitions for relief under Chapter 11 of the U.S.",neutral
4459,20221109T133900,OPKO Health's (OPK) third-quarter results reflect dismal segmental performances.,neutral
4460,20221109T135125,"Mark Zuckerberg, the CEO of Meta Platforms Inc META , said he was accountable for missteps at the social media giant as the company announced the mass firing of thousands of employees on Wednesday. Zuckerberg interacted with hundreds of Meta employees on Tuesday and was downcast, the company ...",neutral
4461,20221109T143700,Is Pfizer a good contrarian buy?,neutral
4462,20221109T154600,Novavax (NVAX) reports mixed results in second-quarter 2022. Management lowers guidance for 2022.,neutral
4463,20221109T161000,"The Q3 earnings picture for the healthcare sector seems solid, with results from companies that have reported so far up 2.1% on 5.8% revenue growth.",positive
4464,20221109T174829,Voters in the conservative southern state rejected a ballot measure stating there is no right to an abortion under the state constitution.,neutral
4465,20221109T222144,The study is the first randomized clinical trial to compare the effectiveness of mindfulness meditation with that of the antidepressant escitalopram.,neutral
4466,20221110T010022,"Denmark, which ranks among the world's happiest countries year in and year out, has another reason to smile. On Wednesday, Danish drugmaker...",neutral
4467,20221110T060000,"Total nine-month revenues of €249.9 million, a ~ 3.5-fold increase compared to ...",neutral
4468,20221110T075000,Haleon--which houses Sensodyne toothpaste and Aquafresh mouthwash as well as over-the-counter medicines Panadol and Advil--upgraded its full-year guidance.,positive
4469,20221110T092003,"Pune, India, Nov. 10, 2022 ( GLOBE NEWSWIRE ) -- The global antidepressants market size is projected to reach USD 18.29 billion by 2027, exhibiting a CAGR of 2.9% during the forecast period.",neutral
4470,20221110T100600,These amazing deals are ripe for the picking and poised to deliver triple-digit returns in five years.,neutral
4471,20221110T110000,"LONDON, Nov. 10, 2022 /PRNewswire/ -- According to the latest market research, The Global Hematologic Malignancies Treatment Market is valued at US$ 51.97 Billion in 2021, and it is expected to reach US$ 99.55 Billion by 2028, with a CAGR of 9.73% during the forecast period of 2022-2028.",positive
4472,20221110T112008,Sector ETF report for ...,positive
4473,20221110T132710,"During the peak of the deadly COVID-19 pandemic, one novel therapeutic that seems to have played an important role in helping save lives was Organicell Regenerative Medicine Inc.'s OCEL Zofin™.",neutral
4474,20221110T141500,These two dividend stocks offer 3%-plus dividend yields that are secure.,positive
4475,20221110T141500,The new social media boss is building his vision of an everything platform.,positive
4476,20221110T144500,"NEW YORK and MAINZ, GERMANY, November 10, 2022 - Pfizer Inc. ( NYSE: PFE ) and BioNTech SE ( Nasdaq: BNTX ) today announced a booster dose of their Omicron BA.4/BA.5-adapted bivalent COVID-19 vaccine ( COMIRNATY® Original/Omicron BA.4/BA.5 5/5-µg ) has been recommended for marketing ...",neutral
4477,20221110T145300,"The vaccine revenue was nice, but it's time to look ahead.",positive
4478,20221110T151638,"As investors face the uncertainty around midterm election results and turmoil in cryptocurrency markets, U.S. stocks fell on Wednesday, snapping a three-day winning streak. The stock market has experienced wild swings this year amid ongoing macroeconomic and geopolitical issues.",positive
4479,20221110T153600,Sanofi and GSK's next-generation COVID-19 booster vaccine VidPrevtyn® Beta approved by the European Commission ...,neutral
4480,20221110T153645,Sanofi and GSK's next-generation COVID-19 booster vaccine VidPrevtyn® Beta approved by the European Commission First and only next-generation protein-based adjuvanted COVID-19 booster approved in Europe Strong immune response against all tested variants of concern,neutral
4481,20221110T154600,Clovis (CLVS) tanks following the possibility of a bankruptcy filing in the near term after recent regulatory developments impacted current revenues and the commercial potential of Rubraca.,neutral
4482,20221110T163400,"[1/2] Sanofi logo at the company's headquarters during the annual results news conference in Paris, France, February 4, 2022. REUTERS/Benoit Tessier",positive
4483,20221110T163500,"The head of the World Health Organization said a close to 90% decline in COVID deaths globally compared to nine months ago is ""cause for optimism,"" but urged leaders to remain vigilant as new variants continue to emerge.",neutral
4484,20221110T171154,The European Commission has approved Sanofi SA SNY and GSK plc GSK partnered COVID-19 vaccine booster after the European Medicines Agency's Committee for Medicinal Products for Human Use ( CHMP ) adopted a positive opinion.,positive
4485,20221110T173238,The EU on Thursday approved a Covid booster vaccine by French drug maker Sanofi and Britain's GSK after it gave positive results against the Omicron variant in trials.,neutral
4486,20221110T180206,"The CDC said the surge highlights the importance of pregnant mothers getting vaccinated, which can protect infants too young to receive the shots.",neutral
4487,20221110T182045,"Elon Musk's promise to keep Twitter from becoming a ""free-for-all hellscape"" isn't convincing some big advertisers.",neutral
4488,20221110T185100,"KRAKOW, Poland, Nov. 10, 2022 /PRNewswire/ -- Selvita S.A. [WSE: SLV], one of the largest contract research organizations ( CRO ) in Europe, reported its financial results for Q3 2022*.",positive
4489,20221110T185716,"The U.S. is experiencing a surge of flu and RSV in children, which could put a heavy burden on the health care system.",negative
4490,20221110T185731,"NEW YORK, Nov. 10, 2022 ( GLOBE NEWSWIRE ) -- Students intending to further their studies and undertake a course in medicine can now apply for the Dr. Erik Goluboff Scholarship for Medical Doctors. The scholarship is open for University students studying to become medical doctors in the future.",positive
